relativehumidity,dewpoint,temp,precipitation,cloudcover,et0,windspeed,winddirection,soil_temp,weather
82.16666667,23.46666667,32.525,0.475,63.25,0.225,3.758333333,200.0,27.96666667,Rain
84.16666667,23.85833333,32.4,0.383333333,60.33333333,0.2125,4.55,201.25,28.13333333,Sun
72.5,22.925,33.09166667,0.0,22.66666667,0.261666667,8.258333333,56.16666667,28.375,Sun
63.75,21.28333333,32.50833333,0.0,13.41666667,0.3175,10.40833333,53.33333333,28.35,Sun
62.16666667,20.43333333,31.525,0.0,40.83333333,0.303333333,10.69166667,62.08333333,28.06666667,Rain
73.0,22.73333333,33.19166667,0.458333333,69.0,0.224166667,4.9,183.0833333,28.34166667,Rain
79.41666667,23.025,32.03333333,0.525,92.25,0.1875,4.008333333,144.1666667,27.95833333,Rain
85.83333333,23.575,31.55,1.475,76.58333333,0.133333333,3.3,154.4166667,27.13333333,Sun
74.5,22.375,31.99166667,0.108333333,94.25,0.210833333,6.091666667,185.4166667,27.9,Sun
76.83333333,21.44166667,29.725,0.091666667,83.91666667,0.148333333,4.991666667,91.83333333,26.39166667,Sun
73.33333333,19.39166667,26.725,0.15,68.58333333,0.146666667,9.208333333,35.33333333,25.33333333,Sun
70.5,19.30833333,27.93333333,0.016666667,49.75,0.201666667,6.425,79.91666667,25.74166667,Sun
68.58333333,20.59166667,30.90833333,0.0,59.41666667,0.25,4.983333333,112.9166667,26.95,Sun
67.08333333,21.10833333,31.56666667,0.0,62.58333333,0.255,7.866666667,79.5,27.76666667,Sun
73.0,22.4,32.43333333,0.033333333,52.58333333,0.238333333,6.65,135.75,28.05,Rain
75.33333333,23.01666667,33.25,0.4,50.83333333,0.248333333,5.033333333,201.5833333,28.48333333,Sun
68.08333333,21.95,33.10833333,0.0,40.41666667,0.2525,5.691666667,240.4166667,28.20833333,Sun
68.83333333,22.49166667,34.25833333,0.025,24.41666667,0.256666667,2.908333333,177.5833333,29.11666667,Sun
67.58333333,22.01666667,33.48333333,0.066666667,31.58333333,0.248333333,4.766666667,218.25,28.75833333,Sun
64.25,20.66666667,32.40833333,0.0,10.83333333,0.276666667,5.6,170.75,28.65,Sun
62.75,20.51666667,32.35,0.0,11.41666667,0.2525,4.733333333,179.3333333,28.25,Sun
61.41666667,20.175,32.39166667,0.0,24.5,0.271666667,5.566666667,148.9166667,28.23333333,Sun
67.58333333,21.35,32.20833333,0.0,25.0,0.261666667,6.6,118.5833333,28.35,Sun
55.66666667,18.43333333,30.43333333,0.0,9.583333333,0.290833333,9.366666667,55.75,27.86666667,Sun
53.66666667,17.68333333,29.975,0.0,11.58333333,0.301666667,9.383333333,67.58333333,27.71666667,Sun
52.25,17.44166667,29.99166667,0.0,5.083333333,0.313333333,10.05833333,64.66666667,27.68333333,Sun
46.25,14.48333333,27.15,0.0,0.583333333,0.333333333,13.05,49.16666667,27.16666667,Sun
34.33333333,6.925,21.45,0.0,0.0,0.338333333,13.625,59.5,24.925,Sun
39.08333333,8.475,21.65833333,0.0,0.0,0.320833333,12.475,52.5,24.26666667,Sun
45.33333333,10.73333333,22.575,0.0,4.916666667,0.306666667,10.84166667,52.41666667,24.275,Sun
45.5,11.40833333,23.63333333,0.0,24.16666667,0.303333333,10.21666667,50.41666667,24.80833333,Sun
42.0,10.275,22.93333333,0.0,9.75,0.3225,12.91666667,58.91666667,24.73333333,Sun
44.25,11.35,23.30833333,0.0,11.91666667,0.32,13.75833333,60.66666667,24.96666667,Sun
41.91666667,10.86666667,23.45833333,0.0,11.08333333,0.318333333,13.86666667,62.75,25.15,Sun
41.66666667,10.76666667,23.4,0.0,20.83333333,0.2975,12.725,53.83333333,24.375,Sun
37.75,9.608333333,23.28333333,0.0,20.08333333,0.335,14.79166667,58.75,25.41666667,Sun
39.41666667,10.725,23.90833333,0.0,45.16666667,0.3375,15.95,60.91666667,26.13333333,Rain
52.33333333,12.49166667,21.76666667,0.0,70.33333333,0.1925,13.60833333,59.16666667,22.90833333,Sun
60.66666667,17.20833333,26.86666667,0.0,40.66666667,0.239166667,9.208333333,81.0,25.6,Sun
59.33333333,19.35,30.925,0.0,62.75,0.246666667,7.541666667,76.66666667,27.63333333,Sun
53.08333333,18.84166667,31.81666667,0.0,24.83333333,0.299166667,9.558333333,65.33333333,28.725,Sun
52.08333333,18.03333333,29.95833333,0.008333333,71.66666667,0.299166667,15.1,38.33333333,28.56666667,Sun
53.16666667,14.95,25.2,0.016666667,56.66666667,0.219166667,11.6,59.75,25.79166667,Sun
52.75,14.875,25.51666667,0.0,22.91666667,0.2125,9.483333333,52.83333333,26.09166667,Sun
52.75,17.5,30.0,0.0,50.58333333,0.2625,8.308333333,41.25,27.85,Sun
52.08333333,17.68333333,30.6,0.0,43.0,0.249166667,6.541666667,49.83333333,28.71666667,Sun
60.41666667,19.40833333,31.175,0.0,46.33333333,0.229166667,5.383333333,175.1666667,28.59166667,Sun
56.75,19.625,32.61666667,0.0,36.83333333,0.239166667,4.983333333,163.3333333,29.35833333,Sun
60.5,20.18333333,32.35833333,0.0,39.41666667,0.2475,5.933333333,186.0,29.45,Sun
52.91666667,19.63333333,33.75833333,0.008333333,42.66666667,0.235,4.641666667,72.91666667,30.23333333,Sun
46.83333333,16.49166667,30.45,0.0,22.75,0.316666667,9.633333333,58.5,29.875,Sun
50.16666667,16.66666667,29.83333333,0.0,31.16666667,0.285833333,7.725,43.0,29.19166667,Sun
46.66666667,15.25833333,28.46666667,0.0,15.25,0.305,10.31666667,51.16666667,28.85833333,Sun
46.66666667,15.3,28.28333333,0.0,26.83333333,0.319166667,12.30833333,51.5,29.00833333,Sun
41.41666667,12.5,26.13333333,0.0,0.0,0.329166667,13.375,55.58333333,28.55833333,Sun
45.0,13.20833333,25.95,0.0,0.0,0.3175,12.18333333,55.0,27.96666667,Sun
47.58333333,15.825,29.1,0.0,27.58333333,0.303333333,9.9,60.41666667,28.78333333,Sun
49.25,16.83333333,29.8,0.0,36.75,0.2925,10.975,46.41666667,29.43333333,Sun
46.83333333,15.29166667,28.50833333,0.0,13.5,0.304166667,10.33333333,39.16666667,29.31666667,Sun
43.75,13.25,27.38333333,0.0,20.0,0.275,6.45,29.75,28.84166667,Sun
44.0,14.375,28.5,0.0,0.333333333,0.309166667,9.1,60.33333333,29.5,Sun
44.91666667,15.16666667,28.96666667,0.0,48.83333333,0.299166667,10.175,56.0,29.325,Sun
59.83333333,17.30833333,26.36666667,0.075,70.58333333,0.2375,14.35833333,39.5,28.0,Sun
56.66666667,16.51666667,26.53333333,0.0,65.75,0.245833333,12.175,41.66666667,27.63333333,Sun
54.25,16.75,28.30833333,0.0,72.58333333,0.234166667,7.941666667,50.33333333,28.00833333,Sun
51.0,17.775,31.76666667,0.0,48.83333333,0.235,3.325,175.9166667,30.2,Sun
53.91666667,18.64166667,31.61666667,0.0,17.16666667,0.2675,6.966666667,250.9166667,30.45833333,Sun
56.58333333,19.60833333,32.25833333,0.008333333,19.66666667,0.261666667,6.791666667,256.4166667,30.75,Sun
62.08333333,20.91666667,32.74166667,0.0,21.66666667,0.26,6.816666667,242.5,31.06666667,Sun
62.66666667,20.025,31.125,0.058333333,48.5,0.196666667,4.583333333,256.5,29.35833333,Sun
59.25,16.675,26.59166667,0.058333333,76.58333333,0.1775,6.9,101.3333333,27.475,Sun
59.58333333,17.39166667,27.69166667,0.0,75.66666667,0.155833333,5.85,68.16666667,27.21666667,Sun
51.16666667,16.44166667,29.44166667,0.0,49.08333333,0.2425,4.833333333,79.75,29.06666667,Sun
48.25,15.71666667,29.125,0.0,35.91666667,0.268333333,6.766666667,61.75,29.28333333,Sun
44.16666667,13.45,27.26666667,0.0,17.33333333,0.289166667,7.608333333,43.58333333,28.85833333,Sun
48.75,14.61666667,27.9,0.0,9.166666667,0.274166667,4.691666667,184.75,29.28333333,Sun
45.91666667,14.725,29.025,0.0,16.0,0.255833333,3.641666667,257.25,29.34166667,Sun
43.91666667,14.7,30.175,0.0,12.5,0.283333333,3.725,272.0,30.14166667,Sun
41.66666667,14.6,30.85833333,0.0,25.91666667,0.259166667,3.166666667,169.9166667,30.75,Sun
40.91666667,13.975,29.3,0.0,27.08333333,0.315,8.1,51.66666667,30.46666667,Sun
41.33333333,13.625,28.60833333,0.0,23.41666667,0.315,8.383333333,41.66666667,30.19166667,Sun
41.75,12.975,27.125,0.0,0.0,0.336666667,11.225,47.16666667,29.8,Sun
40.66666667,11.5,25.90833333,0.0,3.333333333,0.319166667,8.925,36.83333333,28.89166667,Sun
38.83333333,11.45833333,27.10833333,0.0,6.416666667,0.305833333,5.916666667,43.25,29.41666667,Sun
40.08333333,11.73333333,26.76666667,0.0,10.91666667,0.315,7.258333333,45.25,29.425,Sun
37.08333333,10.39166667,26.03333333,0.0,0.0,0.328333333,8.383333333,35.83333333,29.23333333,Sun
38.25,10.76666667,25.90833333,0.0,0.083333333,0.3325,9.333333333,36.41666667,29.10833333,Sun
38.83333333,10.01666667,24.00833333,0.0,0.416666667,0.336666667,12.10833333,31.33333333,27.85,Sun
36.16666667,7.625,22.04166667,0.0,0.083333333,0.329166667,11.325,34.25,27.11666667,Sun
42.33333333,10.99166667,24.43333333,0.0,27.41666667,0.295,8.225,34.75,27.425,Sun
43.75,13.23333333,26.66666667,0.0,52.25,0.263333333,8.95,54.66666667,27.975,Sun
41.75,13.38333333,28.00833333,0.0,0.583333333,0.334166667,9.7,56.0,29.90833333,Sun
35.16666667,11.54166667,27.9,0.0,2.583333333,0.3425,10.76666667,64.25,30.03333333,Sun
31.58333333,9.958333333,27.76666667,0.0,0.583333333,0.389166667,11.89166667,54.83333333,30.61666667,Sun
34.83333333,11.15,28.10833333,0.0,2.416666667,0.358333333,8.925,62.66666667,30.575,Sun
36.0,11.50833333,28.325,0.0,0.0,0.335,6.475,77.66666667,30.95833333,Sun
39.0,12.89166667,29.39166667,0.0,0.583333333,0.335,5.983333333,225.25,31.225,Sun
41.16666667,14.36666667,30.6,0.0,9.0,0.335833333,5.475,230.5,31.68333333,Sun
39.16666667,14.38333333,31.79166667,0.0,10.66666667,0.32,3.8,155.5833333,32.44166667,Sun
38.33333333,14.79166667,32.78333333,0.0,12.5,0.309166667,3.991666667,70.75,33.0,Sun
41.66666667,16.15,32.85833333,0.0,37.0,0.295,4.866666667,165.25,32.925,Sun
46.83333333,17.58333333,32.63333333,0.0,18.75,0.3075,6.475,26.16666667,32.74166667,Sun
46.0,17.70833333,33.65,0.0,19.08333333,0.284166667,3.958333333,327.0,33.31666667,Sun
48.83333333,19.275,34.85833333,0.0,14.41666667,0.2925,3.6,246.3333333,33.975,Sun
53.91666667,20.275,34.425,0.016666667,18.91666667,0.28,4.783333333,245.0833333,33.3,Sun
53.16666667,19.925,33.51666667,0.033333333,15.5,0.309166667,8.9,257.75,32.90833333,Sun
53.16666667,19.19166667,32.55,0.0,2.666666667,0.358333333,11.35833333,267.0,32.475,Sun
48.58333333,18.48333333,33.55833333,0.0,1.666666667,0.344166667,7.325,251.4166667,32.95833333,Sun
59.41666667,21.175,34.45,0.108333333,24.83333333,0.266666667,4.475,253.6666667,32.71666667,Rain
62.5,21.59166667,34.325,0.183333333,32.91666667,0.2625,4.491666667,263.6666667,32.73333333,Sun
62.83333333,21.83333333,33.74166667,0.058333333,30.0,0.2925,8.483333333,266.6666667,31.91666667,Sun
56.41666667,20.45,33.125,0.008333333,18.83333333,0.305,10.1,266.1666667,32.075,Sun
55.0,19.84166667,32.83333333,0.025,10.91666667,0.325,10.425,264.0833333,32.01666667,Sun
56.91666667,19.58333333,31.725,0.0,5.833333333,0.325,11.25,273.1666667,31.24166667,Sun
56.66666667,18.14166667,29.575,0.016666667,21.58333333,0.290833333,10.01666667,316.0,30.45833333,Rain
73.08333333,19.84166667,28.45,0.483333333,100.0,0.141666667,3.841666667,148.0833333,26.675,Sun
63.58333333,19.3,29.90833333,0.033333333,44.41666667,0.2,3.575,240.5,28.225,Sun
56.66666667,19.78333333,32.55833333,0.025,18.0,0.2875,6.708333333,242.25,30.875,Sun
54.75,19.95833333,33.15,0.016666667,16.75,0.3175,9.208333333,258.1666667,31.40833333,Sun
61.91666667,21.30833333,33.18333333,0.091666667,33.83333333,0.299166667,10.175,268.25,31.29166667,Sun
57.41666667,20.70833333,33.80833333,0.016666667,19.25,0.308333333,7.816666667,260.3333333,32.2,Sun
63.91666667,22.36666667,35.00833333,0.091666667,25.66666667,0.274166667,4.6,236.1666667,32.58333333,Sun
54.58333333,21.05,35.725,0.008333333,19.5,0.299166667,3.791666667,280.3333333,33.01666667,Sun
58.16666667,21.525,34.84166667,0.0,12.66666667,0.310833333,7.375,268.6666667,33.0,Sun
52.66666667,19.94166667,34.0,0.025,20.83333333,0.314166667,7.908333333,276.1666667,32.95833333,Sun
61.91666667,21.40833333,33.58333333,0.016666667,18.0,0.295833333,7.075,267.8333333,32.45833333,Sun
62.66666667,22.075,34.20833333,0.083333333,32.33333333,0.3175,9.133333333,272.75,32.925,Sun
49.66666667,19.19166667,34.2,0.0,18.58333333,0.346666667,7.483333333,259.75,33.525,Sun
54.25,20.01666667,33.46666667,0.025,20.91666667,0.34,10.50833333,272.1666667,33.09166667,Sun
39.0,15.375,32.45833333,0.0,10.58333333,0.386666667,9.55,258.5,33.31666667,Sun
27.66666667,9.241666667,29.43333333,0.0,14.66666667,0.446666667,11.20833333,260.1666667,32.89166667,Sun
37.08333333,14.31666667,32.06666667,0.0,2.416666667,0.4075,7.983333333,256.1666667,33.40833333,Sun
45.75,17.86666667,33.40833333,0.0,25.75,0.355833333,8.008333333,289.8333333,33.64166667,Sun
46.83333333,17.21666667,32.14166667,0.0,44.75,0.311666667,6.483333333,249.4166667,32.81666667,Sun
42.66666667,15.29166667,30.68333333,0.0,43.33333333,0.295833333,6.008333333,187.3333333,32.525,Sun
37.0,13.1,30.13333333,0.0,10.66666667,0.375833333,7.7,35.33333333,33.04166667,Sun
32.5,10.775,28.56666667,0.0,0.0,0.42,11.10833333,27.08333333,32.575,Sun
31.5,9.833333333,27.7,0.0,0.0,0.4275,12.14166667,44.16666667,32.28333333,Sun
30.66666667,9.675,28.875,0.0,0.25,0.390833333,6.383333333,49.41666667,32.89166667,Sun
34.5,12.525,30.73333333,0.0,5.25,0.383333333,7.091666667,244.75,33.49166667,Sun
40.16666667,15.26666667,31.95,0.0,19.75,0.390833333,9.183333333,251.5833333,33.73333333,Sun
45.16666667,17.28333333,32.325,0.0,13.16666667,0.3525,9.391666667,262.6666667,33.325,Sun
44.66666667,17.825,33.46666667,0.0,23.83333333,0.373333333,10.55833333,261.5,33.80833333,Sun
47.91666667,18.925,33.73333333,0.0,12.25,0.344166667,10.15,258.6666667,33.96666667,Sun
49.66666667,19.23333333,33.28333333,0.0,18.75,0.346666667,11.74166667,265.3333333,33.71666667,Sun
61.25,20.90833333,32.76666667,0.15,37.16666667,0.263333333,8.291666667,157.0,32.7,Sun
63.41666667,20.54166667,31.98333333,0.0,75.66666667,0.198333333,3.775,222.0,31.39166667,Sun
47.58333333,18.825,34.49166667,0.008333333,31.08333333,0.3275,5.508333333,311.75,33.88333333,Sun
52.75,20.34166667,34.81666667,0.041666667,35.41666667,0.305833333,5.541666667,251.3333333,34.21666667,Sun
49.91666667,19.78333333,35.11666667,0.025,20.66666667,0.345,6.408333333,263.3333333,34.46666667,Sun
58.0,21.29166667,34.48333333,0.033333333,27.25,0.355833333,10.0,264.25,33.875,Sun
61.91666667,22.18333333,34.43333333,0.016666667,23.16666667,0.334166667,11.21666667,269.5833333,33.58333333,Sun
59.83333333,22.075,35.10833333,0.05,20.25,0.364166667,10.83333333,265.9166667,34.24166667,Sun
61.16666667,22.28333333,35.51666667,0.141666667,18.33333333,0.375833333,10.66666667,274.6666667,34.53333333,Sun
56.91666667,22.05833333,36.28333333,0.033333333,19.25,0.368333333,8.775,284.0,34.53333333,Sun
62.66666667,22.425,35.1,0.166666667,25.41666667,0.3275,8.116666667,279.75,33.68333333,Sun
57.75,21.75833333,35.68333333,0.066666667,24.83333333,0.345833333,7.2,282.8333333,33.75,Sun
52.5,21.0,36.16666667,0.0,7.75,0.400833333,9.416666667,263.0,34.86666667,Sun
58.58333333,22.33333333,36.39166667,0.058333333,26.83333333,0.370833333,9.225,300.9166667,34.78333333,Sun
72.0,23.65,35.05833333,0.033333333,41.5,0.299166667,5.758333333,159.3333333,32.14166667,Rain
72.08333333,22.86666667,33.18333333,0.275,41.41666667,0.236666667,5.433333333,300.1666667,30.475,Rain
70.91666667,23.475,35.33333333,0.208333333,47.33333333,0.299166667,3.766666667,186.4166667,31.76666667,Sun
68.25,23.20833333,35.11666667,0.216666667,27.25,0.296666667,5.05,278.1666667,31.53333333,Rain
64.41666667,22.6,34.94166667,0.033333333,23.91666667,0.325833333,6.775,276.4166667,31.78333333,Sun
66.75,22.85833333,34.85833333,0.033333333,26.66666667,0.339166667,8.833333333,275.5833333,31.90833333,Sun
76.08333333,23.4,33.60833333,0.258333333,35.58333333,0.270833333,4.4,286.5833333,30.48333333,Sun
64.75,22.46666667,34.86666667,0.025,23.75,0.3125,6.066666667,282.4166667,31.425,Sun
67.33333333,23.425,35.44166667,0.1,34.75,0.326666667,7.958333333,286.9166667,31.875,Sun
70.5,23.21666667,34.54166667,0.333333333,30.75,0.310833333,6.108333333,267.0833333,31.35,Rain
74.41666667,23.75,34.16666667,0.425,29.91666667,0.269166667,6.483333333,279.4166667,30.40833333,Rain
69.75,23.025,34.10833333,0.5,41.58333333,0.3025,8.216666667,277.5,30.8,Rain
73.33333333,23.25,33.30833333,0.458333333,49.33333333,0.275833333,8.875,286.5833333,30.35,Sun
63.58333333,22.825,35.7,0.041666667,25.66666667,0.3225,6.666666667,279.9166667,31.24166667,Rain
70.08333333,22.76666667,33.85833333,0.066666667,52.58333333,0.299166667,7.1,173.75,30.36666667,Rain
75.58333333,22.65833333,32.125,1.125,76.83333333,0.1925,4.708333333,317.0,28.59166667,Rain
83.0,23.175,31.35,1.075,69.66666667,0.168333333,5.075,311.5,28.40833333,Sun
73.75,22.68333333,32.3,0.141666667,46.25,0.25,7.991666667,274.5,29.09166667,Rain
80.0,23.21666667,31.475,0.325,68.66666667,0.225,9.191666667,270.25,28.20833333,Sun
72.25,23.24166667,33.625,0.033333333,35.5,0.2525,7.633333333,262.8333333,29.00833333,Sun
62.75,22.5,35.025,0.0,22.91666667,0.3775,10.425,258.8333333,30.89166667,Rain
68.33333333,23.44166667,35.48333333,0.25,44.5,0.351666667,8.15,262.3333333,31.14166667,Sun
63.41666667,23.125,35.83333333,0.016666667,47.0,0.354166667,9.75,250.0833333,31.56666667,Sun
61.0,22.75833333,36.10833333,0.033333333,18.66666667,0.380833333,9.716666667,262.5833333,31.94166667,Sun
53.08333333,20.91666667,35.68333333,0.0,9.666666667,0.408333333,10.51666667,260.8333333,32.30833333,Sun
49.16666667,20.06666667,35.66666667,0.0,1.833333333,0.429166667,10.575,263.9166667,32.76666667,Sun
56.25,21.86666667,36.29166667,0.033333333,13.33333333,0.374166667,9.0,273.9166667,32.90833333,Sun
59.5,23.1,36.85,0.05,22.91666667,0.378333333,11.09166667,269.3333333,33.375,Rain
69.5,23.8,34.65,0.541666667,30.16666667,0.299166667,11.85833333,286.4166667,31.95,Sun
72.0,23.45833333,33.90833333,0.125,25.91666667,0.294166667,9.791666667,285.4166667,31.54166667,Sun
71.66666667,23.16666667,33.85833333,0.283333333,51.91666667,0.243333333,5.308333333,255.9166667,30.56666667,Sun
69.91666667,23.16666667,34.68333333,0.083333333,54.5,0.29,5.083333333,258.75,31.20833333,Sun
73.5,23.50833333,34.25,0.175,60.16666667,0.245833333,4.425,291.4166667,30.63333333,Rain
64.41666667,22.71666667,35.5,0.516666667,37.08333333,0.285,3.458333333,259.75,31.03333333,Sun
63.25,22.81666667,35.075,0.091666667,36.33333333,0.34,10.75,250.0,31.30833333,Sun
54.5,22.08333333,36.875,0.025,14.08333333,0.415,11.14166667,246.3333333,33.00833333,Sun
53.08333333,22.25,38.15833333,0.008333333,7.166666667,0.398333333,7.65,253.3333333,33.9,Sun
54.08333333,22.91666667,38.50833333,0.0,16.83333333,0.391666667,9.175,270.6666667,34.50833333,Sun
53.41666667,22.38333333,37.55,0.008333333,8.833333333,0.411666667,11.65,271.4166667,34.6,Rain
57.08333333,23.375,38.15,0.05,20.08333333,0.3775,9.558333333,271.1666667,34.43333333,Sun
61.41666667,24.0,37.34166667,0.033333333,21.5,0.370833333,12.575,276.9166667,34.36666667,Sun
57.66666667,23.40833333,37.175,0.058333333,16.91666667,0.378333333,13.86666667,273.9166667,34.625,Sun
48.41666667,21.21666667,36.9,0.0,19.41666667,0.450833333,15.6,272.4166667,35.775,Sun
45.66666667,20.28333333,36.86666667,0.0,12.41666667,0.43,13.275,276.4166667,36.08333333,Sun
58.66666667,23.125,36.58333333,0.033333333,47.66666667,0.370833333,13.075,266.8333333,35.05,Sun
53.16666667,22.25833333,37.225,0.033333333,19.83333333,0.415,12.525,263.25,35.80833333,Rain
53.83333333,22.325,37.35833333,0.175,34.41666667,0.415,11.59166667,259.0833333,36.075,Sun
48.83333333,21.225,37.85,0.016666667,30.5,0.416666667,10.81666667,247.3333333,37.025,Sun
48.75,21.54166667,37.51666667,0.0,30.83333333,0.416666667,12.70833333,262.5833333,36.70833333,Sun
54.66666667,22.28333333,36.45,0.066666667,52.33333333,0.393333333,13.88333333,277.1666667,35.79166667,Rain
63.33333333,23.025,35.51666667,0.025,47.16666667,0.3425,11.03333333,261.8333333,33.31666667,Rain
64.33333333,23.03333333,34.775,0.5,51.91666667,0.335,13.30833333,270.6666667,33.175,Rain
76.5,23.55833333,31.94166667,0.558333333,66.66666667,0.265833333,16.63333333,262.4166667,29.95,Rain
81.41666667,24.09166667,31.875,2.325,76.08333333,0.2,13.6,262.3333333,29.075,Rain
79.25,23.48333333,31.54166667,0.575,58.75,0.198333333,12.35833333,263.5,28.79166667,Rain
74.58333333,23.99166667,33.95,0.633333333,56.58333333,0.255833333,10.34166667,259.9166667,30.50833333,Sun
74.33333333,24.225,35.16666667,0.033333333,39.41666667,0.33,8.833333333,257.0,30.90833333,Sun
63.75,23.31666667,35.65,0.108333333,11.16666667,0.345833333,11.01666667,256.1666667,31.775,Sun
60.58333333,22.31666667,34.95,0.0,13.25,0.37,11.33333333,253.4166667,31.75833333,Sun
57.58333333,21.975,35.68333333,0.0,26.16666667,0.378333333,10.325,238.3333333,32.625,Sun
50.5,21.125,36.66666667,0.0,40.58333333,0.365,8.516666667,222.3333333,33.45833333,Sun
47.0,20.36666667,36.675,0.0,23.5,0.424166667,10.45833333,191.3333333,34.025,Rain
52.16666667,21.50833333,37.05,0.141666667,24.25,0.38,8.025,230.75,34.18333333,Sun
41.83333333,19.375,37.175,0.0,33.83333333,0.434166667,10.43333333,213.5833333,35.08333333,Sun
42.5,19.525,37.31666667,0.0,32.75,0.399166667,8.408333333,229.0,35.675,Sun
44.0,19.85833333,37.20833333,0.041666667,44.66666667,0.3675,7.258333333,283.8333333,35.64166667,Rain
69.58333333,23.425,35.13333333,0.55,69.91666667,0.260833333,5.683333333,278.4166667,33.475,Rain
71.91666667,23.60833333,34.48333333,0.025,64.33333333,0.2275,5.483333333,234.0,30.5,Rain
76.91666667,24.25833333,34.58333333,0.691666667,48.0,0.166666667,3.958333333,139.6666667,29.74166667,Rain
81.08333333,24.925,34.5,1.158333333,74.83333333,0.2225,6.766666667,207.4166667,29.89166667,Rain
82.83333333,24.275,32.63333333,0.841666667,61.66666667,0.221666667,8.866666667,249.0833333,29.18333333,Rain
87.41666667,24.425,31.23333333,0.508333333,86.0,0.139166667,12.81666667,280.1666667,28.08333333,Rain
88.25,23.86666667,30.30833333,1.408333333,86.75,0.133333333,12.2,245.0833333,26.94166667,Rain
92.75,24.225,30.15,1.808333333,82.25,0.108333333,11.48333333,277.25,26.26666667,Rain
84.25,24.25833333,31.30833333,0.475,68.08333333,0.2125,15.4,276.25,27.725,Rain
90.75,23.975,29.9,2.283333333,88.5,0.1425,12.78333333,277.5833333,26.61666667,Rain
86.66666667,24.5,31.95833333,1.491666667,66.0,0.230833333,11.31666667,258.4166667,27.83333333,Rain
86.66666667,24.35833333,31.375,0.975,70.08333333,0.175,11.75833333,269.9166667,27.56666667,Rain
82.16666667,24.51666667,32.98333333,0.65,75.83333333,0.203333333,9.391666667,272.6666667,28.49166667,Sun
83.33333333,24.71666667,33.44166667,0.258333333,53.66666667,0.26,9.591666667,252.25,29.25,Sun
74.25,24.23333333,34.86666667,0.025,46.58333333,0.2875,7.625,231.0,29.56666667,Sun
73.41666667,24.275,35.25,0.083333333,53.83333333,0.310833333,8.508333333,247.25,30.43333333,Rain
75.58333333,24.58333333,35.25833333,0.141666667,49.33333333,0.294166667,7.975,245.9166667,30.65833333,Sun
77.83333333,24.74166667,34.89166667,0.225,50.41666667,0.294166667,8.516666667,225.6666667,30.46666667,Rain
80.75,24.66666667,34.34166667,0.958333333,61.0,0.2975,8.483333333,259.3333333,30.2,Rain
74.91666667,23.9,34.16666667,0.191666667,57.83333333,0.310833333,8.758333333,256.5833333,29.96666667,Rain
78.75,24.35833333,33.96666667,0.825,67.33333333,0.201666667,6.15,287.0833333,29.65833333,Sun
71.5,24.2,36.15833333,0.016666667,43.08333333,0.318333333,5.133333333,217.8333333,30.84166667,Sun
69.83333333,24.49166667,36.78333333,0.016666667,21.91666667,0.345833333,7.475,226.8333333,31.25833333,Sun
73.66666667,23.95833333,35.04166667,0.008333333,47.16666667,0.340833333,8.266666667,213.8333333,31.06666667,Sun
73.75,24.03333333,34.76666667,0.008333333,45.83333333,0.245833333,5.766666667,225.75,30.26666667,Rain
77.91666667,24.475,34.825,0.316666667,40.16666667,0.2725,6.633333333,247.4166667,29.59166667,Rain
79.0,24.14166667,33.69166667,1.225,68.5,0.28,8.9,250.0833333,29.90833333,Rain
80.08333333,23.78333333,31.98333333,0.475,64.83333333,0.220833333,11.3,252.1666667,28.65,Sun
72.33333333,21.51666667,30.06666667,0.033333333,71.58333333,0.1975,10.73333333,237.0,27.65833333,Sun
74.75,23.1,32.375,0.008333333,58.83333333,0.245,9.058333333,243.75,28.225,Rain
76.0,23.81666667,33.79166667,0.533333333,50.91666667,0.3075,9.283333333,246.3333333,29.54166667,Rain
72.41666667,23.10833333,33.36666667,0.825,86.25,0.225,6.1,231.6666667,29.54166667,Rain
83.25,24.175,32.325,0.683333333,76.91666667,0.209166667,9.725,255.25,28.64166667,Rain
80.58333333,23.55,31.36666667,0.458333333,73.5,0.214166667,12.30833333,256.1666667,28.15833333,Sun
75.0,23.43333333,32.15,0.091666667,23.66666667,0.260833333,13.21666667,230.75,28.85,Sun
68.0,22.70833333,33.73333333,0.033333333,34.66666667,0.326666667,10.225,233.0,29.48333333,Sun
79.58333333,23.68333333,32.39166667,0.066666667,84.0,0.2075,7.233333333,225.0833333,28.00833333,Rain
84.0,24.31666667,32.41666667,1.091666667,73.5,0.190833333,8.966666667,206.25,28.075,Rain
74.33333333,23.69166667,33.44166667,0.316666667,53.58333333,0.218333333,8.975,217.5,28.65,Rain
69.75,23.55,34.35,0.175,49.41666667,0.3025,10.41666667,227.75,29.65833333,Rain
76.75,23.95833333,32.75833333,0.658333333,62.58333333,0.27,14.49166667,224.5833333,29.36666667,Rain
89.08333333,24.225,30.45,1.616666667,86.41666667,0.136666667,13.59166667,249.3333333,27.375,Rain
88.91666667,24.15833333,30.28333333,1.7,94.16666667,0.126666667,14.50833333,265.8333333,27.03333333,Rain
89.0,24.60833333,31.05,0.675,73.83333333,0.1725,13.8,266.75,27.35,Rain
89.16666667,24.125,30.50833333,0.725,79.75,0.151666667,12.33333333,264.6666667,26.93333333,Rain
